Date,value
2018/1/29,-0.133872289
2018/1/30,-0.109005067
2018/1/31,-0.198357454
2018/2/1,-0.119486223
2018/2/2,-0.108559705
2018/2/3,-0.084298775
2018/2/4,-0.25444191
2018/2/5,-0.19430239
2018/2/6,0.048953885
2018/2/7,0.188897759
2018/2/8,0.138848349
2018/2/9,0.026237534
2018/2/10,0.012335577
2018/2/11,-0.032821777
2018/2/12,0.057525674
2018/2/13,0.154304251
2018/2/14,0.150260086
2018/2/15,0.178993589
2018/2/16,0.178178381
2018/2/17,0.150726554
2018/2/18,0.077665824
2018/2/19,0.053559158
2018/2/20,0.007536175
2018/2/21,-0.134849602
2018/2/22,-0.089255172
2018/2/23,-0.079844963
2018/2/24,-0.041104077
2018/2/25,0.044154056
2018/2/26,0.017307377
2018/2/27,0.055632373
2018/2/28,0.085294774
2018/3/1,0.049362672
2018/3/2,0.090595734
2018/3/3,0.039133254
2018/3/4,0.046831287
2018/3/5,-0.069356206
2018/3/6,-0.122899324
2018/3/7,-0.12966862
2018/3/8,-0.163931156
2018/3/9,-0.133425299
2018/3/10,-0.099888827
2018/3/11,0.032262866
2018/3/12,0.040173313
2018/3/13,0.032911327
2018/3/14,-0.110093571
2018/3/15,-0.054224135
2018/3/16,-0.088904241
2018/3/17,-0.027702227
2018/3/18,0.001538449
2018/3/19,0.045073576
2018/3/20,0.099353883
2018/3/21,0.014814557
2018/3/22,0.010050677
2018/3/23,-0.029042317
2018/3/24,-0.010003268
2018/3/25,-0.033998869
2018/3/26,-0.10469554
2018/3/27,-0.064047458
2018/3/28,-0.049684057
2018/3/29,-0.156078271
2018/3/30,-0.113577093
2018/3/31,-0.110608965
2018/4/1,0.02506545
2018/4/2,0.085433708
2018/4/3,0.062204909
2018/4/4,-0.061598688
2018/4/5,-0.108744799
2018/4/6,-0.091417322
2018/4/7,0.053408883
2018/4/8,-0.00618983
2018/4/9,0.019442228
2018/4/10,0.000843405
2018/4/11,0.221005114
2018/4/12,0.154104068
2018/4/13,0.126156627
2018/4/14,0.071662505
2018/4/15,0.048112126
2018/4/16,-0.040974013
2018/4/17,-0.006154477
2018/4/18,-0.014929279
2018/4/19,0.143363133
2018/4/20,0.067937329
2018/4/21,0.07739395
2018/4/22,0.008941212
2018/4/23,0.106331716
2018/4/24,0.077921392
2018/4/25,0.0070855
2018/4/26,-0.061737515
2018/4/27,-0.068873478
2018/4/28,0.028701572
2018/4/29,0.022565127
2018/4/30,0.025147536
2018/5/1,-0.010904276
2018/5/2,0.056612261
2018/5/3,0.055414939
2018/5/4,0.052950302
2018/5/5,-0.009072338
2018/5/6,-0.011670801
2018/5/7,-0.06662879
2018/5/8,-0.025020846
2018/5/9,-0.026978935
2018/5/10,-0.105678681
2018/5/11,-0.080330904
2018/5/12,-0.078145159
